8981,2014-04-17 08:02:04.475+02,129,29450
8982,2014-04-17 08:02:04.475+02,158,29450
8983,2014-04-17 08:02:04.475+02,129,29451
8984,2014-04-17 08:02:04.475+02,158,29451
8985,2014-04-17 08:02:04.475+02,60,29454
8986,2014-04-17 08:02:04.475+02,129,29454
8987,2014-04-17 08:02:04.475+02,141,29454
8988,2014-04-17 08:02:04.475+02,123,29455
8989,2014-04-17 08:02:04.475+02,158,29455
8990,2014-04-17 08:02:04.475+02,70,29456
8991,2014-04-17 08:02:04.475+02,43,29456
8992,2014-04-17 08:02:04.475+02,123,29456
8993,2014-04-17 08:02:04.475+02,70,29457
8994,2014-04-17 08:02:04.475+02,43,29457
8995,2014-04-17 08:02:04.475+02,123,29457
8996,2014-04-17 08:02:04.475+02,70,29458
8997,2014-04-17 08:02:04.475+02,43,29458
8998,2014-04-17 08:02:04.475+02,129,29458
8999,2014-04-17 08:02:04.475+02,70,29459
9000,2014-04-17 08:02:04.475+02,43,29459
9001,2014-04-17 08:02:04.475+02,129,29459
9002,2014-04-17 08:02:04.475+02,70,29461
9003,2014-04-17 08:02:04.475+02,43,29461
9004,2014-04-17 08:02:04.475+02,123,29461
9005,2014-04-17 08:02:04.475+02,86,29461
9006,2014-04-17 08:02:04.475+02,100,29461
9007,2014-04-17 08:02:04.475+02,43,29462
9008,2014-04-17 08:02:04.475+02,70,29462
9009,2014-04-17 08:02:04.475+02,123,29462
9010,2014-04-17 08:02:04.475+02,43,29463
9011,2014-04-17 08:02:04.475+02,129,29463
9012,2014-04-17 08:02:04.475+02,129,29466
9013,2014-04-17 08:02:04.475+02,141,29466
9014,2014-04-17 08:02:04.475+02,123,29467
9015,2014-04-17 08:02:04.475+02,158,29467
9016,2014-04-17 08:02:04.475+02,123,29468
9017,2014-04-17 08:02:04.475+02,129,29472
9018,2014-04-17 08:02:04.475+02,129,29473
9019,2014-04-17 08:02:04.475+02,149,29473
9020,2014-04-17 08:02:04.475+02,123,29474
9021,2014-04-17 08:02:04.475+02,158,29474
9022,2014-04-17 08:02:04.475+02,69,29478
9023,2014-04-17 08:02:04.475+02,129,29478
9024,2014-04-17 08:02:04.475+02,158,29478
9025,2014-04-17 08:02:04.475+02,123,29479
9026,2014-04-17 08:02:04.475+02,138,29479
9027,2014-04-17 08:02:04.475+02,158,29479
9028,2014-04-17 08:02:04.475+02,123,29480
9029,2014-04-17 08:02:04.475+02,158,29480
9030,2014-04-17 08:02:04.475+02,38,29585
9031,2014-04-17 08:02:04.475+02,123,29585
9032,2014-04-17 08:02:04.475+02,38,29586
9033,2014-04-17 08:02:04.475+02,123,29586
9034,2014-04-17 08:02:04.475+02,38,29587
9035,2014-04-17 08:02:04.475+02,123,29587
9036,2014-04-17 08:02:04.475+02,38,29591
9037,2014-04-17 08:02:04.475+02,129,29591
9038,2014-04-17 08:02:04.475+02,157,29591
9039,2014-04-17 08:02:04.475+02,38,29592
9040,2014-04-17 08:02:04.475+02,123,29592
9041,2014-04-17 08:02:04.475+02,38,29593
9042,2014-04-17 08:02:04.475+02,129,29593
9043,2014-04-17 08:02:04.475+02,150,29593
9044,2014-04-17 08:02:04.475+02,38,29596
9045,2014-04-17 08:02:04.475+02,123,29596
9046,2014-04-17 08:02:04.475+02,150,29596
9047,2014-04-17 08:02:04.475+02,152,29596
9048,2014-04-17 08:02:04.475+02,38,29599
9049,2014-04-17 08:02:04.475+02,129,29599
9050,2014-04-17 08:02:04.475+02,142,29599
9051,2014-04-17 08:02:04.475+02,150,29599
9052,2014-04-17 08:02:04.475+02,38,29601
9053,2014-04-17 08:02:04.475+02,129,29601
9054,2014-04-17 08:02:04.475+02,150,29601
9055,2014-04-17 08:02:04.475+02,38,29603
9056,2014-04-17 08:02:04.475+02,38,29605
9057,2014-04-17 08:02:04.475+02,129,29605
9058,2014-04-17 08:02:04.475+02,150,29605
9059,2014-04-17 08:02:04.475+02,38,29609
9060,2014-04-17 08:02:04.475+02,129,29609
9061,2014-04-17 08:02:04.475+02,150,29609
9062,2014-04-17 08:02:04.475+02,38,29610
9063,2014-04-17 08:02:04.475+02,129,29610
9064,2014-04-17 08:02:04.475+02,150,29610
9065,2014-04-17 08:02:04.475+02,38,29611
9066,2014-04-17 08:02:04.475+02,129,29611
9067,2014-04-17 08:02:04.475+02,150,29611
9068,2014-04-17 08:02:04.475+02,38,29641
9069,2014-04-17 08:02:04.475+02,123,29641
9070,2014-04-17 08:02:04.475+02,38,29642
9071,2014-04-17 08:02:04.475+02,129,29642
9072,2014-04-17 08:02:04.475+02,137,29642
9073,2014-04-17 08:02:04.475+02,38,29643
9074,2014-04-17 08:02:04.475+02,72,29643
9075,2014-04-17 08:02:04.475+02,129,29643
9076,2014-04-17 08:02:04.475+02,157,29643
9077,2014-04-17 08:02:04.475+02,38,29644
9078,2014-04-17 08:02:04.475+02,129,29644
9079,2014-04-17 08:02:04.475+02,132,29644
9080,2014-04-17 08:02:04.475+02,157,29644
9081,2014-04-17 08:02:04.475+02,38,29646
9082,2014-04-17 08:02:04.475+02,129,29646
9083,2014-04-17 08:02:04.475+02,157,29646
9084,2014-04-17 08:02:04.475+02,38,29653
9085,2014-04-17 08:02:04.475+02,129,29653
9086,2014-04-17 08:02:04.475+02,150,29653
9087,2014-04-17 08:02:04.475+02,157,29653
9088,2014-04-17 08:02:04.475+02,38,29654
9089,2014-04-17 08:02:04.475+02,141,29059
9090,2014-04-17 08:02:04.475+02,69,29062
9091,2014-04-17 08:02:04.475+02,129,29062
9092,2014-04-17 08:02:04.475+02,141,29062
9093,2014-04-17 08:02:04.475+02,123,29065
9094,2014-04-17 08:02:04.475+02,141,29065
9095,2014-04-17 08:02:04.475+02,69,29066
9096,2014-04-17 08:02:04.475+02,129,29066
9097,2014-04-17 08:02:04.475+02,141,29066
9098,2014-04-17 08:02:04.475+02,140,29066
9099,2014-04-17 08:02:04.475+02,123,29067
9100,2014-04-17 08:02:04.475+02,141,29067
9101,2014-04-17 08:02:04.475+02,69,29068
9102,2014-04-17 08:02:04.475+02,129,29068
9103,2014-04-17 08:02:04.475+02,140,29068
9104,2014-04-17 08:02:04.475+02,67,29070
9105,2014-04-17 08:02:04.475+02,123,29070
9106,2014-04-17 08:02:04.475+02,141,29070
9107,2014-04-17 08:02:04.475+02,69,29072
9108,2014-04-17 08:02:04.475+02,129,29072
9109,2014-04-17 08:02:04.475+02,141,29072
9110,2014-04-17 08:02:04.475+02,123,29073
9111,2014-04-17 08:02:04.475+02,158,29073
9112,2014-04-17 08:02:04.475+02,138,29073
9113,2014-04-17 08:02:04.475+02,69,29074
9114,2014-04-17 08:02:04.475+02,123,29074
9115,2014-04-17 08:02:04.475+02,141,29074
9116,2014-04-17 08:02:04.475+02,140,29074
9117,2014-04-17 08:02:04.475+02,69,29075
9118,2014-04-17 08:02:04.475+02,129,29075
9119,2014-04-17 08:02:04.475+02,141,29075
9120,2014-04-17 08:02:04.475+02,69,29076
9121,2014-04-17 08:02:04.475+02,129,29076
9122,2014-04-17 08:02:04.475+02,141,29076
9123,2014-04-17 08:02:04.475+02,69,29077
9124,2014-04-17 08:02:04.475+02,129,29077
9125,2014-04-17 08:02:04.475+02,141,29077
9126,2014-04-17 08:02:04.475+02,69,29082
9127,2014-04-17 08:02:04.475+02,129,29082
9128,2014-04-17 08:02:04.475+02,141,29082
9129,2014-04-17 08:02:04.475+02,69,29084
9130,2014-04-17 08:02:04.475+02,129,29084
9131,2014-04-17 08:02:04.475+02,141,29084
9132,2014-04-17 08:02:04.475+02,69,29086
9133,2014-04-17 08:02:04.475+02,129,29086
9134,2014-04-17 08:02:04.475+02,154,29086
9135,2014-04-17 08:02:04.475+02,129,29089
9136,2014-04-17 08:02:04.475+02,127,29089
9137,2014-04-17 08:02:04.475+02,148,29089
9138,2014-04-17 08:02:04.475+02,69,29091
9139,2014-04-17 08:02:04.475+02,129,29091
9140,2014-04-17 08:02:04.475+02,140,29091
9141,2014-04-17 08:02:04.475+02,86,29091
9142,2014-04-17 08:02:04.475+02,120,29091
9143,2014-04-17 08:02:04.475+02,69,29092
9144,2014-04-17 08:02:04.475+02,70,29092
9145,2014-04-17 08:02:04.475+02,129,29092
9146,2014-04-17 08:02:04.475+02,141,29092
9147,2014-04-17 08:02:04.475+02,67,29094
9148,2014-04-17 08:02:04.475+02,129,29094
9149,2014-04-17 08:02:04.475+02,141,29094
9150,2014-04-17 08:02:04.475+02,69,29095
9151,2014-04-17 08:02:04.475+02,129,29095
9152,2014-04-17 08:02:04.475+02,137,29095
9153,2014-04-17 08:02:04.475+02,60,29096
9154,2014-04-17 08:02:04.475+02,67,29096
9155,2014-04-17 08:02:04.475+02,129,29096
9156,2014-04-17 08:02:04.475+02,141,29096
9157,2014-04-17 08:02:04.475+02,69,29097
9158,2014-04-17 08:02:04.475+02,60,29097
9159,2014-04-17 08:02:04.475+02,129,29097
9160,2014-04-17 08:02:04.475+02,141,29097
9161,2014-04-17 08:02:04.475+02,123,29099
9162,2014-04-17 08:02:04.475+02,141,29099
9163,2014-04-17 08:02:04.475+02,140,29099
9164,2014-04-17 08:02:04.475+02,129,29101
9165,2014-04-17 08:02:04.475+02,137,29101
9166,2014-04-17 08:02:04.475+02,69,29102
9167,2014-04-17 08:02:04.475+02,123,29102
9168,2014-04-17 08:02:04.475+02,137,29102
9169,2014-04-17 08:02:04.475+02,75,29105
9170,2014-04-17 08:02:04.475+02,129,29105
9171,2014-04-17 08:02:04.475+02,157,29105
9172,2014-04-17 08:02:04.475+02,123,29106
9173,2014-04-17 08:02:04.475+02,158,29106
9174,2014-04-17 08:02:04.475+02,69,29107
9175,2014-04-17 08:02:04.475+02,129,29107
9176,2014-04-17 08:02:04.475+02,141,29107
9177,2014-04-17 08:02:04.475+02,60,29108
9178,2014-04-17 08:02:04.475+02,67,29108
9179,2014-04-17 08:02:04.475+02,129,29108
9180,2014-04-17 08:02:04.475+02,141,29108
9181,2014-04-17 08:02:04.475+02,69,29109
